State,County,City,Neighborhood,Nextdoor ID,Attribute,Position
CA,Santa Clara,San Jose,Eden Hill,169870,Parks,3
CA,Santa Clara,San Jose,Eden Hill,169870,Proximity,4
CA,Santa Clara,San Jose,Eden Hill,169870,Shopping,5
CA,Santa Clara,San Jose,Eden Hill,169870,View,6
CA,Santa Clara,San Jose,Eden Hill,169870,Walking,7
CA,Santa Clara,San Jose,Eden Hill,169870,Beach,8
CA,Santa Clara,San Jose,Eden Hill,169870,Beautiful,9
CA,Santa Clara,San Jose,Edenvale,267261,Well Maintained,0
CA,Santa Clara,San Jose,Edenvale,267261,Convenient,1
CA,Santa Clara,San Jose,Edenvale,267261,Quiet,2
CA,Santa Clara,San Jose,Edenvale,267261,Safe,3
CA,Santa Clara,San Jose,Edenvale,267261,Weather,4
CA,Santa Clara,San Jose,Edenvale,267261,Freeway Access,5
CA,Santa Clara,San Jose,Edenvale,267261,Pleasant,6
CA,Santa Clara,San Jose,Edenvale,267261,Privacy,7
CA,Santa Clara,San Jose,Edenvale,267261,Trails,8
CA,Santa Clara,San Jose,Edenvale,267261,Urban,9
CA,Santa Clara,San Jose,Edenvale/Roundtable,170194,Diversity,0
CA,Santa Clara,San Jose,Edenvale/Roundtable,170194,Freeway Access,1
CA,Santa Clara,San Jose,Edenvale/Roundtable,170194,Dog Friendly,2
CA,Santa Clara,San Jose,Edenvale/Roundtable,170194,Family Friendly,3
CA,Santa Clara,San Jose,Edenvale/Roundtable,170194,Neighbors,4
CA,Santa Clara,San Jose,Edenvale/Roundtable,170194,Quiet,5
CA,Santa Clara,San Jose,Edenvale/Roundtable,170194,Walking,6
CA,Santa Clara,San Jose,Edenvale/Roundtable,170194,Peaceful,7
CA,Santa Clara,San Jose,Edenvale/Roundtable,170194,Clean,8
CA,Santa Clara,San Jose,Edenvale/Roundtable,170194,Well Maintained,9
CA,Santa Clara,San Jose,Edge,169901,Friendly,0
CA,Santa Clara,San Jose,Edge,169901,Peaceful,1
CA,Santa Clara,San Jose,Edge,169901,Clean,2
CA,Santa Clara,San Jose,Edge,169901,Community,3
CA,Santa Clara,San Jose,Edge,169901,Family Friendly,4
CA,Santa Clara,San Jose,Edge,169901,Kids,5
CA,Santa Clara,San Jose,Edge,169901,Privacy,6
CA,Santa Clara,San Jose,Edge,169901,Welcoming,7
CA,Santa Clara,San Jose,Edge,169901,Young,8
CA,Santa Clara,Los Altos,Egan,176221,Safe,0
CA,Santa Clara,Los Altos,Egan,176221,Family Friendly,1
CA,Santa Clara,Los Altos,Egan,176221,Peaceful,2
CA,Santa Clara,Los Altos,Egan,176221,Quiet,3
CA,Santa Clara,Los Altos,Egan,176221,Walkability,4
CA,Santa Clara,Los Altos,Egan,176221,Clean,5
CA,Santa Clara,Los Altos,Egan,176221,Friendly,6
CA,Santa Clara,Los Altos,Egan,176221,Walking,7
CA,Santa Clara,Los Altos,Egan,176221,Weather,8
CA,Santa Clara,Los Altos,Egan,176221,Community,9
CA,Santa Clara,Gilroy,El Matador,322454,Hills,0
CA,Santa Clara,Gilroy,El Matador,322454,Peaceful,1
CA,Santa Clara,Gilroy,El Matador,322454,Quiet,2
CA,Santa Clara,Gilroy,El Matador,322454,Trees,3
CA,Santa Clara,Gilroy,El Matador,322454,Wildlife,4
CA,Santa Clara,Gilroy,El Matador,322454,Beautiful,5
CA,Santa Clara,Gilroy,El Matador,322454,Rural,6
CA,Santa Clara,Gilroy,El Matador,322454,Scenery,7
CA,Santa Clara,Gilroy,El Matador,322454,Family Friendly,8
CA,Santa Clara,Gilroy,El Matador,322454,Neighbors,9
CA,Santa Clara,Saratoga,El Quito,172945,Clean,0
CA,Santa Clara,Saratoga,El Quito,172945,Safe,1
CA,Santa Clara,Saratoga,El Quito,172945,Peaceful,2
CA,Santa Clara,Saratoga,El Quito,172945,Family Friendly,3
CA,Santa Clara,Saratoga,El Quito,172945,Friendly,4
CA,Santa Clara,Saratoga,El Quito,172945,Quiet,5
CA,Santa Clara,Saratoga,El Quito,172945,Neighbors,6
CA,Santa Clara,Saratoga,El Quito,172945,Dog Friendly,7
CA,Santa Clara,Saratoga,El Quito,172945,Convenient,8
CA,Santa Clara,Saratoga,El Quito,172945,Walkability,9
CA,Santa Clara,San Jose,El Rancho Verde,174911,Diversity,0
CA,Santa Clara,San Jose,El Rancho Verde,174911,Family Friendly,1
CA,Santa Clara,San Jose,El Rancho Verde,174911,Freeway Access,2
CA,Santa Clara,San Jose,El Rancho Verde,174911,Proximity,3
CA,Santa Clara,San Jose,El Rancho Verde,174911,Quaint,4
CA,Santa Clara,San Jose,El Rancho Verde,174911,Quiet,5
CA,Santa Clara,San Jose,El Rancho Verde,174911,Rural,6
CA,Santa Clara,Morgan Hill,El Toro,153912,Family Friendly,0
CA,Santa Clara,Morgan Hill,El Toro,153912,Dog Friendly,1
CA,Santa Clara,Morgan Hill,El Toro,153912,Clean,2
CA,Santa Clara,Morgan Hill,El Toro,153912,Safe,3
CA,Santa Clara,Morgan Hill,El Toro,153912,Quiet,4
CA,Santa Clara,Morgan Hill,El Toro,153912,Neighbors,5
CA,Santa Clara,Morgan Hill,El Toro,153912,Walkability,6
CA,Santa Clara,Morgan Hill,El Toro,153912,Friendly,7
CA,Santa Clara,Morgan Hill,El Toro,153912,Peaceful,8
CA,Santa Clara,Morgan Hill,El Toro,153912,Community,9
CA,Santa Clara,Gilroy,Eldorado Dr,396505,Peaceful,0
CA,Santa Clara,Gilroy,Eldorado Dr,396505,Neighbors,1
CA,Santa Clara,Gilroy,Eldorado Dr,396505,Beautiful,2
CA,Santa Clara,Gilroy,Eldorado Dr,396505,Clean,3
CA,Santa Clara,Gilroy,Eldorado Dr,396505,Family Friendly,4
CA,Santa Clara,Gilroy,Eldorado Dr,396505,Mature,5
CA,Santa Clara,Gilroy,Eldorado Dr,396505,Nice,6
CA,Santa Clara,Gilroy,Eldorado Dr,396505,Quiet,7
CA,Santa Clara,Gilroy,Eldorado Dr,396505,Safe,8
CA,Santa Clara,Gilroy,Eldorado Dr,396505,Welcoming,9
CA,Santa Clara,Santa Clara,Ellena Dr,396341,Clean,0
CA,Santa Clara,Santa Clara,Ellena Dr,396341,Diversity,1
CA,Santa Clara,Santa Clara,Ellena Dr,396341,Family Friendly,2
CA,Santa Clara,Santa Clara,Ellena Dr,396341,Restaurants,3
CA,Santa Clara,Santa Clara,Ellena Dr,396341,Safe,4
CA,Santa Clara,Santa Clara,Ellena Dr,396341,Stores,5
CA,Santa Clara,Santa Clara,Ellena Dr,396341,Welcoming,6
CA,Santa Clara,Mountain View,Ellis St,218564,Beautiful,0
CA,Santa Clara,Mountain View,Ellis St,218564,Charm,1
CA,Santa Clara,Mountain View,Ellis St,218564,Clean,2
CA,Santa Clara,Mountain View,Ellis St,218564,Community,3
CA,Santa Clara,Mountain View,Ellis St,218564,Different,4
CA,Santa Clara,Mountain View,Ellis St,218564,Dog Friendly,5
CA,Santa Clara,Mountain View,Ellis St,218564,Events,6
CA,Santa Clara,Mountain View,Ellis St,218564,Family Friendly,7
CA,Santa Clara,Mountain View,Ellis St,218564,Freeway Access,8
CA,Santa Clara,Mountain View,Ellis St,218564,Friendly,9
CA,Santa Clara,San Jose,Ellis-Louise,127096,Architecture,0
CA,Santa Clara,San Jose,Ellis-Louise,127096,Beautiful,1
CA,Santa Clara,San Jose,Ellis-Louise,127096,Charm,2
CA,Santa Clara,San Jose,Ellis-Louise,127096,Community,3
CA,Santa Clara,San Jose,Ellis-Louise,127096,Dog Friendly,4
CA,Santa Clara,San Jose,Ellis-Louise,127096,Downtown,5
CA,Santa Clara,San Jose,Ellis-Louise,127096,Family Friendly,6
CA,Santa Clara,San Jose,Ellis-Louise,127096,Friendly,7
CA,Santa Clara,San Jose,Ellis-Louise,127096,Location,8
CA,Santa Clara,San Jose,Ellis-Louise,127096,Neighbors,9
CA,Santa Clara,San Jose,Ellmar Oaks,257800,Community,0
CA,Santa Clara,San Jose,Ellmar Oaks,257800,Well Maintained,1
CA,Santa Clara,San Jose,Ellmar Oaks,257800,Family Friendly,2
CA,Santa Clara,San Jose,Ellmar Oaks,257800,Freeway Access,3
CA,Santa Clara,San Jose,Ellmar Oaks,257800,Friendly,4
CA,Santa Clara,San Jose,Ellmar Oaks,257800,Quiet,5
CA,Santa Clara,San Jose,Ellmar Oaks,257800,Safe,6
CA,Santa Clara,San Jose,Ellmar Oaks,257800,Welcoming,7
CA,Santa Clara,San Jose,Ellmar Oaks,257800,Atmosphere,8
CA,Santa Clara,San Jose,Ellmar Oaks,257800,Beautiful,9
CA,Santa Clara,Palo Alto,Embarcadero-Bayshore,293476,,0
CA,Santa Clara,Sunnyvale,Encinal Park,182855,Parks,0
CA,Santa Clara,Sunnyvale,Encinal Park,182855,Peaceful,1
CA,Santa Clara,Sunnyvale,Encinal Park,182855,Quiet,2
CA,Santa Clara,Sunnyvale,Encinal Park,182855,Safe,3
CA,Santa Clara,Sunnyvale,Encinal Park,182855,Trees,4
CA,Santa Clara,Sunnyvale,Encinal Park,182855,Pleasant,5
CA,Santa Clara,Sunnyvale,Encinal Park,182855,Clean,6
CA,Santa Clara,Sunnyvale,Encinal Park,182855,Security,7
CA,Santa Clara,Sunnyvale,Encinal Park,182855,Convenient,8
CA,Santa Clara,Sunnyvale,Encinal Park,182855,Freeway Access,9
CA,Santa Clara,San Jose,English Estates,1988,Trees,0
CA,Santa Clara,San Jose,English Estates,1988,Beautiful,1
CA,Santa Clara,San Jose,English Estates,1988,Community,2
CA,Santa Clara,San Jose,English Estates,1988,Creek,3
CA,Santa Clara,San Jose,English Estates,1988,Kids,4
CA,Santa Clara,San Jose,English Estates,1988,Peaceful,5
CA,Santa Clara,San Jose,English Estates,1988,Neighbors,6
CA,Santa Clara,San Jose,English Estates,1988,Proximity,7
CA,Santa Clara,San Jose,English Estates,1988,Quiet,8
CA,Santa Clara,San Jose,English Estates,1988,Walkability,9
CA,Santa Clara,San Jose,Erikson,179186,Family Friendly,0
CA,Santa Clara,San Jose,Erikson,179186,Community,1
CA,Santa Clara,San Jose,Erikson,179186,Dog Friendly,2
CA,Santa Clara,San Jose,Erikson,179186,Friendly,3
CA,Santa Clara,San Jose,Erikson,179186,Neighbors,4
CA,Santa Clara,San Jose,Erikson,179186,Walkability,5
CA,Santa Clara,San Jose,Erikson,179186,Clean,6
CA,Santa Clara,San Jose,Erikson,179186,Freeway Access,7
CA,Santa Clara,San Jose,Erikson,179186,Quiet,8
CA,Santa Clara,San Jose,Erikson,179186,Peaceful,9
CA,Santa Clara,Milpitas,Escuela Parkway,275390,Family Friendly,0
CA,Santa Clara,Milpitas,Escuela Parkway,275390,Community,1
CA,Santa Clara,Milpitas,Escuela Parkway,275390,Clean,2
CA,Santa Clara,Milpitas,Escuela Parkway,275390,Peaceful,3
CA,Santa Clara,Milpitas,Escuela Parkway,275390,Safe,4
CA,Santa Clara,Milpitas,Escuela Parkway,275390,Freeway Access,5
CA,Santa Clara,Milpitas,Escuela Parkway,275390,Friendly,6
CA,Santa Clara,Milpitas,Escuela Parkway,275390,Kids,7
CA,Santa Clara,Milpitas,Escuela Parkway,275390,Neighbors,8
CA,Santa Clara,Milpitas,Escuela Parkway,275390,Quiet,9
CA,Santa Clara,Los Gatos,Espana Oaks,252553,Dog Friendly,0
CA,Santa Clara,Los Gatos,Espana Oaks,252553,Nice,1
CA,Santa Clara,Los Gatos,Espana Oaks,252553,Quiet,2
CA,Santa Clara,Los Gatos,Espana Oaks,252553,Walking,3
CA,Santa Clara,Los Gatos,Espana Oaks,252553,Welcoming,4
CA,Santa Clara,San Jose,Estates,170034,Quiet,0
CA,Santa Clara,San Jose,Estates,170034,Family Friendly,1
CA,Santa Clara,San Jose,Estates,170034,Friendly,2
CA,Santa Clara,San Jose,Estates,170034,Peaceful,3
CA,Santa Clara,San Jose,Estates,170034,Safe,4
CA,Santa Clara,San Jose,Estates,170034,Community,5
CA,Santa Clara,San Jose,Estates,170034,Neighbors,6
CA,Santa Clara,San Jose,Estates,170034,Clean,7
CA,Santa Clara,San Jose,Estates,170034,Hills,8
CA,Santa Clara,San Jose,Estates,170034,Beautiful,9
CA,Santa Clara,San Jose,Evans,170240,Neighbors,0
CA,Santa Clara,San Jose,Evans,170240,Quiet,1
CA,Santa Clara,San Jose,Evans,170240,Walkability,2
CA,Santa Clara,San Jose,Evans,170240,Well Maintained,3
CA,Santa Clara,Sunnyvale,Evelyn Glen,175666,Kids,0
CA,Santa Clara,Sunnyvale,Evelyn Glen,175666,Beautiful,1
CA,Santa Clara,Sunnyvale,Evelyn Glen,175666,Convenient,2
CA,Santa Clara,Sunnyvale,Evelyn Glen,175666,Family Friendly,3
CA,Santa Clara,Sunnyvale,Evelyn Glen,175666,Friendly,4
CA,Santa Clara,Sunnyvale,Evelyn Glen,175666,Peaceful,5
CA,Santa Clara,Sunnyvale,Evelyn Glen,175666,Well Maintained,6
CA,Santa Clara,Sunnyvale,Evelyn Glen,175666,Clean,7
CA,Santa Clara,Sunnyvale,Evelyn Glen,175666,Community,8
CA,Santa Clara,Sunnyvale,Evelyn Glen,175666,Neighbors,9
CA,Santa Clara,San Jose,Everdale/Neimen,170177,Family Friendly,0
CA,Santa Clara,San Jose,Everdale/Neimen,170177,Friendly,1
CA,Santa Clara,San Jose,Everdale/Neimen,170177,Clean,2
CA,Santa Clara,San Jose,Everdale/Neimen,170177,Peaceful,3
CA,Santa Clara,San Jose,Everdale/Neimen,170177,Restaurants,4
CA,Santa Clara,San Jose,Everdale/Neimen,170177,Food,5
CA,Santa Clara,San Jose,Everdale/Neimen,170177,Safe,6
CA,Santa Clara,San Jose,Everdale/Neimen,170177,Quiet,7
CA,Santa Clara,San Jose,Everdale/Neimen,170177,Well Maintained,8
CA,Santa Clara,San Jose,Everdale/Neimen,170177,Beautiful,9
CA,Santa Clara,San Jose,Evergreen,154600,Beautiful,0
CA,Santa Clara,San Jose,Evergreen,154600,Family Friendly,1
CA,Santa Clara,San Jose,Evergreen,154600,Peaceful,2
CA,Santa Clara,San Jose,Evergreen,154600,Well Maintained,3
CA,Santa Clara,San Jose,Evergreen,154600,Quiet,4
CA,Santa Clara,San Jose,Evergreen,154600,Walkability,5
CA,Santa Clara,San Jose,Evergreen,154600,Clean,6
CA,Santa Clara,San Jose,Evergreen,154600,Community,7
CA,Santa Clara,San Jose,Evergreen,154600,Safe,8
CA,Santa Clara,San Jose,Evergreen,154600,Diversity,9
CA,Santa Clara,Palo Alto,Evergreen Park,1343,Walkability,0
CA,Santa Clara,Palo Alto,Evergreen Park,1343,Walking,1
CA,Santa Clara,Palo Alto,Evergreen Park,1343,Family Friendly,2
CA,Santa Clara,Palo Alto,Evergreen Park,1343,Food,3
CA,Santa Clara,Palo Alto,Evergreen Park,1343,Restaurants,4
CA,Santa Clara,Palo Alto,Evergreen Park,1343,Community,5
CA,Santa Clara,Palo Alto,Evergreen Park,1343,Convenient,6
CA,Santa Clara,Palo Alto,Evergreen Park,1343,Parks,7
CA,Santa Clara,Palo Alto,Evergreen Park,1343,Dog Friendly,8
CA,Santa Clara,Palo Alto,Evergreen Park,1343,Atmosphere,9
CA,Santa Clara,Sunnyvale,Fair Oaks and Wolfe,240743,Clean,0
CA,Santa Clara,Sunnyvale,Fair Oaks and Wolfe,240743,Family Friendly,1
CA,Santa Clara,Sunnyvale,Fair Oaks and Wolfe,240743,Friendly,2
CA,Santa Clara,Sunnyvale,Fair Oaks and Wolfe,240743,Safe,3
CA,Santa Clara,Sunnyvale,Fair Oaks and Wolfe,240743,Dog Friendly,4
CA,Santa Clara,Sunnyvale,Fair Oaks and Wolfe,240743,Peaceful,5
CA,Santa Clara,Sunnyvale,Fair Oaks and Wolfe,240743,Walkability,6
CA,Santa Clara,Sunnyvale,Fair Oaks and Wolfe,240743,Welcoming,7
CA,Santa Clara,Sunnyvale,Fair Oaks and Wolfe,240743,Kids,8
CA,Santa Clara,Sunnyvale,Fair Oaks and Wolfe,240743,Nice,9
CA,Santa Clara,Sunnyvale,Fairbrae,126899,Architecture,0
CA,Santa Clara,Sunnyvale,Fairbrae,126899,Family Friendly,1
CA,Santa Clara,Sunnyvale,Fairbrae,126899,Safe,2
CA,Santa Clara,Sunnyvale,Fairbrae,126899,Neighbors,3
CA,Santa Clara,Sunnyvale,Fairbrae,126899,Peaceful,4
CA,Santa Clara,Sunnyvale,Fairbrae,126899,Walkability,5
CA,Santa Clara,Sunnyvale,Fairbrae,126899,Clean,6
CA,Santa Clara,Sunnyvale,Fairbrae,126899,Parks,7
CA,Santa Clara,Sunnyvale,Fairbrae,126899,Friendly,8
CA,Santa Clara,Sunnyvale,Fairbrae,126899,Well Maintained,9
CA,Santa Clara,San Jose,Fairglen Eichlers,166426,Architecture,0
CA,Santa Clara,San Jose,Fairglen Eichlers,166426,Neighbors,1
CA,Santa Clara,San Jose,Fairglen Eichlers,166426,Peaceful,2
CA,Santa Clara,San Jose,Fairglen Eichlers,166426,Family Friendly,3
CA,Santa Clara,San Jose,Fairglen Eichlers,166426,Dog Friendly,4
CA,Santa Clara,San Jose,Fairglen Eichlers,166426,Friendly,5
CA,Santa Clara,San Jose,Fairglen Eichlers,166426,Welcoming,6
CA,Santa Clara,San Jose,Fairglen Eichlers,166426,Safe,7
CA,Santa Clara,San Jose,Fairglen Eichlers,166426,Walking,8
CA,Santa Clara,San Jose,Fairglen Eichlers,166426,Atmosphere,9
CA,Santa Clara,Cupertino,Fairgrove,193901,Friendly,0
CA,Santa Clara,Cupertino,Fairgrove,193901,Neighbors,1
CA,Santa Clara,Cupertino,Fairgrove,193901,Architecture,2
CA,Santa Clara,Cupertino,Fairgrove,193901,Clean,3
CA,Santa Clara,Cupertino,Fairgrove,193901,Peaceful,4
CA,Santa Clara,Cupertino,Fairgrove,193901,Quiet,5
CA,Santa Clara,Cupertino,Fairgrove,193901,Schools,6
CA,Santa Clara,Cupertino,Fairgrove,193901,Walkability,7
CA,Santa Clara,Cupertino,Fairgrove,193901,Atmosphere,8
CA,Santa Clara,Cupertino,Fairgrove,193901,Dog Friendly,9
CA,Santa Clara,Palo Alto,Fairmeadow,184127,Family Friendly,0
CA,Santa Clara,Palo Alto,Fairmeadow,184127,Dog Friendly,1
CA,Santa Clara,Palo Alto,Fairmeadow,184127,Friendly,2
CA,Santa Clara,Palo Alto,Fairmeadow,184127,Peaceful,3
CA,Santa Clara,Palo Alto,Fairmeadow,184127,Clean,4
CA,Santa Clara,Palo Alto,Fairmeadow,184127,Convenient,5
CA,Santa Clara,Palo Alto,Fairmeadow,184127,Safe,6
CA,Santa Clara,Palo Alto,Fairmeadow,184127,Schools,7
CA,Santa Clara,Palo Alto,Fairmeadow,184127,Weather,8
CA,Santa Clara,Palo Alto,Fairmeadow,184127,Community,9
CA,Santa Clara,Cupertino,Faria,280651,Family Friendly,0
CA,Santa Clara,Cupertino,Faria,280651,Quiet,1
CA,Santa Clara,Cupertino,Faria,280651,Community,2
CA,Santa Clara,Cupertino,Faria,280651,Diversity,3
CA,Santa Clara,Cupertino,Faria,280651,Proximity,4
CA,Santa Clara,Cupertino,Faria,280651,Safe,5
CA,Santa Clara,Cupertino,Faria,280651,Walkability,6
CA,Santa Clara,Cupertino,Faria,280651,Well Maintained,7
CA,Santa Clara,Cupertino,Faria,280651,Atmosphere,8
CA,Santa Clara,Cupertino,Faria,280651,Beautiful,9
CA,Santa Clara,Mountain View,Farley,192806,Walkability,0
CA,Santa Clara,Mountain View,Farley,192806,Dog Friendly,1
CA,Santa Clara,Mountain View,Farley,192806,Clean,2
CA,Santa Clara,Mountain View,Farley,192806,Peaceful,3
CA,Santa Clara,Mountain View,Farley,192806,Friendly,4
CA,Santa Clara,Mountain View,Farley,192806,Safe,5
CA,Santa Clara,Mountain View,Farley,192806,Quiet,6
CA,Santa Clara,Mountain View,Farley,192806,Beautiful,7
CA,Santa Clara,Mountain View,Farley,192806,Diversity,8
CA,Santa Clara,Mountain View,Farley,192806,Trees,9
CA,Santa Clara,San Jose,Farm Drive,169985,Family Friendly,0
CA,Santa Clara,San Jose,Farm Drive,169985,Peaceful,1
CA,Santa Clara,San Jose,Farm Drive,169985,Beach,2
CA,Santa Clara,San Jose,Farm Drive,169985,Clean,3
CA,Santa Clara,San Jose,Farm Drive,169985,Community,4
CA,Santa Clara,San Jose,Farm Drive,169985,Friendly,5
CA,Santa Clara,San Jose,Farm Drive,169985,Hiking,6
CA,Santa Clara,San Jose,Farm Drive,169985,Houses,7
CA,Santa Clara,San Jose,Farm Drive,169985,Lake,8
CA,Santa Clara,San Jose,Farm Drive,169985,Mature,9
CA,Santa Clara,San Jose,Ferrari/Pinoche,170276,Friendly,0
CA,Santa Clara,San Jose,Ferrari/Pinoche,170276,Shopping,1
CA,Santa Clara,San Jose,Ferrari/Pinoche,170276,Clean,2
CA,Santa Clara,San Jose,Ferrari/Pinoche,170276,Family Friendly,3
CA,Santa Clara,San Jose,Ferrari/Pinoche,170276,Neighbors,4
CA,Santa Clara,San Jose,Ferrari/Pinoche,170276,Walking,5
CA,Santa Clara,San Jose,Ferrari/Pinoche,170276,Beautiful,6
CA,Santa Clara,San Jose,Ferrari/Pinoche,170276,Dog Friendly,7
CA,Santa Clara,San Jose,Ferrari/Pinoche,170276,Downtown,8
CA,Santa Clara,San Jose,Ferrari/Pinoche,170276,Freeway Access,9
CA,Santa Clara,San Jose,Flickinger North,170110,Freeway Access,0
CA,Santa Clara,San Jose,Flickinger North,170110,Family Friendly,1
CA,Santa Clara,San Jose,Flickinger North,170110,Neighbors,2
CA,Santa Clara,San Jose,Flickinger North,170110,Peaceful,3
CA,Santa Clara,San Jose,Flickinger North,170110,Convenient,4
CA,Santa Clara,San Jose,Flickinger North,170110,Dog Friendly,5
CA,Santa Clara,San Jose,Flickinger North,170110,Diversity,6
CA,Santa Clara,San Jose,Flickinger North,170110,Food,7
CA,Santa Clara,San Jose,Flickinger North,170110,Parks,8
CA,Santa Clara,San Jose,Flickinger North,170110,Clean,9
CA,Santa Clara,San Jose,Flickinger South,170111,Family Friendly,0
CA,Santa Clara,San Jose,Flickinger South,170111,Food,1
CA,Santa Clara,San Jose,Flickinger South,170111,Freeway Access,2
CA,Santa Clara,San Jose,Flickinger South,170111,Friendly,3
CA,Santa Clara,San Jose,Flickinger South,170111,Clean,4
CA,Santa Clara,San Jose,Flickinger South,170111,Convenient,5
CA,Santa Clara,San Jose,Flickinger South,170111,Diversity,6
CA,Santa Clara,San Jose,Flickinger South,170111,Nice,7
CA,Santa Clara,San Jose,Flickinger South,170111,Peaceful,8
CA,Santa Clara,San Jose,Flickinger South,170111,Safe,9
CA,Santa Clara,Saratoga,Foothill,182921,Peaceful,0
CA,Santa Clara,Saratoga,Foothill,182921,Atmosphere,1
CA,Santa Clara,Saratoga,Foothill,182921,Beautiful,2
CA,Santa Clara,Saratoga,Foothill,182921,Safe,3
CA,Santa Clara,Saratoga,Foothill,182921,Quiet,4
CA,Santa Clara,Saratoga,Foothill,182921,Trees,5
CA,Santa Clara,Saratoga,Foothill,182921,Walkability,6
CA,Santa Clara,Saratoga,Foothill,182921,Clean,7
CA,Santa Clara,Saratoga,Foothill,182921,Hills,8
CA,Santa Clara,Saratoga,Foothill,182921,Location,9
CA,Santa Clara,Los Altos,Foothill/Main,218557,Community,0
CA,Santa Clara,Los Altos,Foothill/Main,218557,Family Friendly,1
CA,Santa Clara,Los Altos,Foothill/Main,218557,Walkability,2
CA,Santa Clara,Los Altos,Foothill/Main,218557,Atmosphere,3
CA,Santa Clara,Los Altos,Foothill/Main,218557,Friendly,4
CA,Santa Clara,Los Altos,Foothill/Main,218557,Safe,5
CA,Santa Clara,Los Altos,Foothill/Main,218557,Beautiful,6
CA,Santa Clara,Los Altos,Foothill/Main,218557,Convenient,7
CA,Santa Clara,Los Altos,Foothill/Main,218557,Well Maintained,8
CA,Santa Clara,Los Altos,Foothill/Main,218557,Dog Friendly,9
CA,Santa Clara,San Jose,Forest - Pruneridge,169998,Walkability,0
CA,Santa Clara,San Jose,Forest - Pruneridge,169998,Clean,1
CA,Santa Clara,San Jose,Forest - Pruneridge,169998,Family Friendly,2
CA,Santa Clara,San Jose,Forest - Pruneridge,169998,Friendly,3
CA,Santa Clara,San Jose,Forest - Pruneridge,169998,Neighbors,4
CA,Santa Clara,San Jose,Forest - Pruneridge,169998,Safe,5
CA,Santa Clara,San Jose,Forest - Pruneridge,169998,Convenient,6
CA,Santa Clara,San Jose,Forest - Pruneridge,169998,Quiet,7
CA,Santa Clara,San Jose,Forest - Pruneridge,169998,Shopping,8
CA,Santa Clara,San Jose,Forest - Pruneridge,169998,Well Maintained,9
CA,Santa Clara,Santa Clara,Forest Park,151184,Neighbors,0
CA,Santa Clara,Santa Clara,Forest Park,151184,Clean,1
CA,Santa Clara,Santa Clara,Forest Park,151184,Family Friendly,2
CA,Santa Clara,Santa Clara,Forest Park,151184,Friendly,3
CA,Santa Clara,Santa Clara,Forest Park,151184,Peaceful,4
CA,Santa Clara,Santa Clara,Forest Park,151184,Quiet,5
CA,Santa Clara,Santa Clara,Forest Park,151184,Well Maintained,6
CA,Santa Clara,Santa Clara,Forest Park,151184,Atmosphere,7
CA,Santa Clara,Santa Clara,Forest Park,151184,Community,8
CA,Santa Clara,Santa Clara,Forest Park,151184,Diversity,9
CA,Santa Clara,Milpitas,Fountain Square,261639,Community,0
